date,code,side,shares,price,commission,realized_pnl
2020-12-17,54910,buy,100,1171.1699999999998,64.41435,
2020-12-21,96810,buy,100,1304.3029999999999,71.736665,
2020-12-21,72050,sell,100,1053.945,57.966975000000005,5436.733025
2020-12-23,69820,sell,100,841.158,46.263690000000004,-9223.66369
2020-12-24,57030,sell,100,1857.141,102.14275500000001,5431.957245000035
2020-12-25,54910,sell,100,1244.754,68.46147,7289.938530000006
2020-12-30,96810,sell,100,1296.702,71.31861,-831.4186099999886
2021-01-06,64000,buy,100,1416.4149999999997,77.90282499999999,
2021-01-12,62550,buy,100,890.8899999999999,48.998949999999994,
2021-01-13,33200,buy,100,1263.262,69.47941,
2021-01-13,64000,sell,100,1216.782,66.92301,-20030.22300999998
2021-01-15,66660,buy,100,1558.5569999999998,85.720635,
2021-01-18,26670,buy,200,728.728,80.16008,
2021-01-19,66990,buy,100,1398.397,76.911835,
2021-01-20,91450,buy,100,1588.5869999999998,87.37228499999999,
2021-01-20,62550,sell,100,1124.874,61.86807000000001,23336.531930000016
2021-01-21,26670,sell,200,659.34,72.5274,-13950.127399999963
2021-01-21,33200,sell,100,1299.699,71.483445,3572.2165550000127
2021-01-25,66660,sell,100,1596.402,87.80211000000001,3696.6978900000254
2021-01-28,66190,buy,100,1125.1239999999998,61.88181999999999,
2021-01-28,91450,sell,100,1528.47,84.06585000000001,-6095.765849999973
2021-01-29,67760,buy,200,677.6769999999999,74.54447,
2021-02-01,67790,buy,200,732.732,80.60052,
2021-02-01,66190,sell,100,1051.947,57.85708499999999,-7375.55708499999
2021-02-02,67270,buy,100,944.9439999999998,51.97191999999999,
2021-02-03,16710,buy,100,1099.098,60.45039,
2021-02-04,86980,buy,200,609.6089999999999,67.05699,
2021-02-08,67760,sell,200,707.292,77.80212,5845.1978800000015
2021-02-10,72610,buy,100,882.882,48.55851,
2021-02-10,67790,sell,200,695.304,76.48344,-7562.083439999999
2021-02-10,67270,sell,100,893.106,49.120830000000005,-5232.920829999985
2021-02-12,23420,buy,200,715.7149999999999,78.72864999999999,
2021-02-12,66990,sell,100,1947.051,107.087805,54758.312195
2021-02-16,68710,buy,100,1707.706,93.92383,
2021-02-18,59810,buy,100,1458.4569999999999,80.21513499999999,
2021-02-18,78600,buy,100,1510.5089999999998,83.07799499999999,
2021-02-19,69070,buy,100,886.8859999999999,48.778729999999996,
2021-02-19,72610,sell,100,863.136,47.47248,-2022.072479999998
2021-02-22,86980,sell,200,976.023,107.36253,73175.43747000002
2021-02-22,23420,sell,200,648.351,71.31861,-13544.118609999961
2021-02-22,16710,sell,100,1198.8,65.934,9904.266000000001
2021-02-24,33870,buy,200,843.843,92.82273,
2021-02-25,82330,buy,100,1105.1039999999998,60.780719999999995,
2021-02-25,68710,sell,100,1813.185,99.72517500000001,10448.174825000027
2021-03-01,86040,buy,200,622.8222,68.510442,
2021-03-02,84110,buy,100,1584.0824999999998,87.12453749999999,
2021-03-02,69070,sell,100,982.017,54.01093500000001,9459.08906500001
2021-03-02,59810,sell,100,1418.58,78.0219,-4065.7218999999955
2021-03-03,33870,sell,200,776.223,85.38453,-13609.384530000023
2021-03-04,63660,buy,300,520.52,85.8858,
2021-03-05,20380,buy,300,485.48499999999996,80.10502500000001,
2021-03-05,82330,sell,100,1128.87,62.087849999999996,2314.5121500000078
2021-03-10,23980,buy,100,923.9229999999999,50.815765,
2021-03-10,60770,buy,100,1198.197,65.900835,
2021-03-11,20380,sell,300,504.495,83.241675,5619.758324999997
2021-03-11,63660,sell,300,460.539,75.988935,-18070.288935
2021-03-15,83310,buy,200,748.7479999999999,82.36228,
2021-03-19,64400,buy,100,908.9079999999999,49.98994,
2021-03-19,60770,sell,100,1196.802,65.82411,-205.3241099999982
2021-03-22,87950,buy,100,1520.5189999999998,83.62854499999999,
2021-03-22,23980,sell,100,921.078,50.659290000000006,-335.15928999999136
2021-03-23,45820,buy,100,1374.3729999999998,75.590515,
2021-03-23,72540,buy,400,429.429,94.47438,
2021-03-24,70040,buy,100,878.8779999999999,48.33828999999999,
2021-03-25,45820,sell,100,1345.653,74.010915,-2946.01091499998
2021-03-25,84110,sell,100,1640.358,90.21969,5537.330310000019
2021-03-25,72540,sell,400,382.617,84.17574000000002,-18808.975739999958
2021-03-25,83310,sell,200,726.273,79.89003000000001,-4574.890029999981
2021-03-26,45120,buy,300,463.46299999999997,76.471395,
2021-03-26,63300,buy,200,689.689,75.86579,
2021-03-26,78600,sell,100,1562.436,85.93398,5106.766020000036
2021-03-29,83060,buy,200,638.8382,70.27220200000001,
2021-03-29,64400,sell,100,882.117,48.516435,-2727.616434999994
2021-03-30,85930,buy,200,660.66,72.6726,
2021-03-30,86040,sell,200,602.397,66.26367,-4151.303669999981
2021-03-30,87950,sell,100,1422.576,78.24168,-9872.541679999951
2021-03-31,64700,buy,100,1080.079,59.404345,
2021-04-02,45120,sell,300,412.587,68.076855,-15330.876854999991
2021-04-05,66290,buy,100,1312.311,72.17710500000001,
2021-04-05,70040,sell,100,869.13,47.802150000000005,-1022.6021499999933
2021-04-07,85930,sell,200,632.367,69.56037,-5728.160370000001
2021-04-07,83060,sell,200,595.9035,65.549385,-8652.489385000004
2021-04-08,64700,sell,100,1052.946,57.91203,-2771.212030000004
2021-04-14,64720,buy,400,342.342,75.31524,
2021-04-15,68390,buy,100,918.9179999999999,50.54049,
2021-04-15,49020,buy,200,624.6239999999999,68.70864,
2021-04-15,63300,sell,200,723.276,79.56035999999999,6637.839639999997
2021-04-15,66290,sell,100,1244.754,68.46147,-6824.161470000025
2021-04-19,51100,buy,100,1352.3509999999999,74.37930499999999,
2021-04-22,64720,sell,400,327.672,72.08784000000001,-5940.087839999984
2021-04-23,49020,sell,200,581.418,63.955980000000004,-8705.155979999981
2021-05-06,68390,sell,100,914.085,50.274675,-533.5746749999856
2021-05-11,77520,buy,100,1229.2279999999998,67.60754,
2021-05-12,20380,buy,300,522.5219999999999,86.21612999999999,
2021-05-20,16710,buy,100,1330.329,73.16809500000001,
2021-05-21,51100,sell,100,1434.564,78.90102,8142.398980000043
2021-05-24,20380,sell,300,493.506,81.42849,-8786.228489999989
2021-05-27,86010,buy,200,634.4337999999999,69.787718,
2021-05-27,25210,buy,100,1463.4619999999998,80.49041,
2021-05-31,86160,buy,300,419.4189999999999,69.204135,
2021-06-01,68390,buy,100,917.9169999999999,50.485435,
2021-06-04,25210,sell,100,1459.539,80.274645,-472.57464499997747
2021-06-07,39410,buy,100,968.9679999999998,53.29324,
2021-06-08,20380,buy,200,569.569,62.65259,
2021-06-08,86160,sell,300,409.59,67.58234999999999,-3016.2823499999854
2021-06-09,16710,sell,100,1467.531,80.714205,13639.485795
2021-06-09,68390,sell,100,915.084,50.32962,-333.629619999997
2021-06-10,46800,buy,100,1512.5109999999997,83.188105,
2021-06-10,85080,buy,300,407.407,67.222155,
2021-06-11,46510,buy,400,374.37399999999997,82.36228,
2021-06-11,30530,buy,300,460.4599999999999,75.97589999999998,
2021-06-14,39410,sell,100,939.06,51.648300000000006,-3042.44829999999
2021-06-14,77520,sell,100,1358.64,74.7252,12866.474800000025
2021-06-17,71870,buy,100,1246.245,68.543475,
2021-06-18,72610,buy,100,1000.9999999999999,55.05499999999999,
2021-06-18,46800,sell,100,1407.591,77.41750499999999,-10569.417504999985
2021-06-18,85080,sell,300,391.608,64.61532,-4804.315319999993
2021-06-21,67790,buy,100,1024.023,56.321265,
2021-06-21,30530,sell,300,480.519,79.28563500000001,5938.414365000024
2021-06-21,20380,sell,200,599.4,65.934,5900.266000000003
2021-06-21,86010,sell,200,610.2891,67.131801,-4896.071800999989
2021-06-23,46510,sell,400,389.61,85.7142,6008.685800000018
2021-06-28,71870,sell,100,1276.722,70.21971,2977.480290000009
2021-06-30,20380,buy,200,637.637,70.14007,
2021-07-01,72610,sell,100,1051.947,57.85708499999999,5036.842915000001
2021-07-02,33770,buy,200,743.7429999999999,81.81173,
2021-07-02,33870,buy,100,961.9609999999999,52.907855,
2021-07-05,67790,sell,100,968.031,53.241704999999996,-5652.441704999997
2021-07-08,33870,sell,100,956.043,52.582365,-644.3823649999892
2021-07-08,20380,sell,200,610.389,67.14279,-5516.742789999987
2021-07-15,16710,buy,100,1544.543,84.949865,
2021-07-15,33770,sell,200,1082.916,119.12076,67715.47924
2021-07-28,58030,buy,200,557.5569999999999,61.33126999999999,
2021-07-28,16710,sell,100,1534.464,84.39552,-1092.2955199999951
2021-08-02,80020,buy,100,932.7317999999999,51.300249,
2021-08-05,80020,sell,100,928.2708,51.054894000000004,-497.1548939999899
2021-08-05,58030,sell,200,553.446,60.87906000000001,-883.0790599999752
2021-08-06,70040,buy,100,840.8399999999999,46.246199999999995,
2021-08-12,82560,buy,300,444.44399999999996,73.33326,
2021-08-13,50210,buy,100,2524.522,138.84871,
2021-08-16,75990,buy,300,952.9519999999999,157.23708,
2021-08-17,70040,sell,100,823.176,45.274680000000004,-1811.674679999976
2021-08-18,50210,sell,100,2248.749,123.68119499999999,-27700.981195000015
2021-08-19,82560,sell,300,505.49399999999997,83.40651,18231.593490000003
2021-08-24,75990,sell,300,965.034,159.23061,3465.369390000032
2021-08-26,56320,buy,100,1194.1929999999998,65.68061499999999,
2021-09-01,21740,buy,100,1378.377,75.810735,
2021-09-06,56320,sell,100,1277.721,70.27465500000001,8282.525345000025
2021-09-09,91270,buy,100,2034.0319999999997,111.87176,
2021-09-09,45930,buy,100,2362.3599999999997,129.9298,
2021-09-09,21740,sell,100,1375.623,75.65926500000002,-351.0592649999678
2021-09-14,36750,buy,300,928.9279999999999,153.27311999999998,
2021-09-15,75990,buy,300,1023.0219999999999,168.79863,
2021-09-16,71870,buy,100,1891.8899999999999,104.05395,
2021-09-17,63350,buy,100,2102.1,115.61550000000001,
2021-09-17,91270,sell,100,2103.894,115.71416999999998,6870.485829999985
2021-09-17,45930,sell,100,2154.843,118.51636500000001,-20870.216364999982
2021-09-21,63350,sell,100,1724.274,94.83507,-37877.43507000001
2021-09-24,36750,sell,300,850.149,140.274585,-23773.974584999964
2021-09-27,75990,sell,300,1039.959,171.59323500000002,4909.506765000037
2021-09-28,53810,buy,100,1251.2499999999998,68.81875,
2021-09-30,46800,buy,100,1572.571,86.49140499999999,
2021-10-01,70480,buy,100,801.8009999999999,44.099055,
2021-10-04,70480,buy,100,830.8299999999999,45.69565,
2021-10-05,53810,sell,100,1035.963,56.977965000000005,-21585.67796499998
2021-10-07,70480,sell,200,719.28,79.1208,-19486.220799999992
2021-10-08,46800,sell,100,1440.558,79.23069,-13280.53068999997
2021-10-18,71870,sell,100,2069.928,113.84604,17689.953959999977
2021-10-20,85080,buy,200,571.5709999999999,62.872809999999994,
2021-10-22,21570,buy,200,709.709,78.06799,
2021-10-22,47140,buy,300,486.48599999999993,80.27019,
2021-10-28,53810,buy,100,1201.1999999999998,66.066,
2021-10-28,85080,sell,200,589.41,64.8351,3502.9649000000113
2021-11-01,20380,buy,100,826.8259999999999,45.475429999999996,
2021-11-01,21570,sell,200,699.3,76.923,-2158.722999999998
2021-11-01,47140,sell,300,475.524,78.46146000000002,-3367.0614599999794
2021-11-08,20380,sell,100,813.186,44.72523,-1408.7252299999873
2021-11-08,53810,sell,100,1200.798,66.04389,-106.24388999998163
2021-11-11,86980,buy,100,915.9149999999998,50.375325,
2021-11-12,30830,buy,100,1014.0129999999999,55.770714999999996,
2021-11-18,66190,buy,100,1048.0469999999998,57.642585,
2021-11-18,86980,sell,100,829.17,45.604350000000004,-8720.104349999989
2021-11-19,24710,buy,100,1338.3369999999998,73.60853499999999,
2021-11-24,66190,sell,100,938.061,51.59335500000001,-11050.193354999978
2021-11-24,30830,sell,100,1092.906,60.10983,7829.190170000003
2021-11-30,24710,sell,100,1243.755,68.40652500000002,-9526.606524999965
2021-12-30,83580,buy,200,514.5139999999999,56.59653999999999,
2022-01-11,68810,buy,200,748.7479999999999,82.36228,
2022-01-11,83580,buy,100,523.5229999999999,28.793764999999997,
2022-01-18,54230,buy,100,1410.4089999999999,77.572495,
2022-01-19,72540,buy,100,986.9859999999999,54.28423,
2022-01-20,54230,sell,100,1272.7259999999999,69.99993,-13838.29993
2022-01-20,68810,sell,200,657.342,72.30762,-18353.50761999999
2022-01-21,83580,sell,300,477.522,78.79113000000001,-12077.291129999983
2022-01-24,72540,sell,100,880.119,48.40654500000001,-10735.106544999984
2022-02-04,80020,buy,100,1189.1879999999999,65.40534,
2022-02-04,83080,buy,200,522.1216,57.433376,
2022-02-08,83060,buy,200,744.0432999999998,81.84476299999999,
2022-02-08,27300,buy,100,1112.1109999999999,61.166105,
2022-02-09,83580,buy,200,503.50299999999993,55.385329999999996,
2022-02-09,16050,buy,100,1142.1409999999998,62.817755,
2022-02-14,34820,buy,100,1436.435,79.00392500000001,
2022-02-16,61780,buy,100,987.8868999999999,54.3337795,
2022-02-16,83580,sell,200,455.544,50.109840000000005,-9641.909839999988
2022-02-21,84180,buy,200,729.7289999999999,80.27019,
2022-02-22,16050,sell,100,1143.855,62.91202500000001,108.48797500001692
2022-02-25,34820,sell,100,1424.574,78.35157,-1264.4515699999877
2022-02-28,84180,sell,200,698.301,76.81311000000001,-6362.413109999977
2022-02-28,83060,sell,200,692.6066999999999,76.18673700000001,-10363.506736999978
2022-02-28,83080,sell,200,509.49,56.0439,-2582.363899999987
2022-03-03,16050,buy,100,1331.33,73.22315,
2022-03-07,61780,sell,100,927.072,50.98896,-6132.478959999985
2022-03-10,27300,sell,100,1142.856,62.85708000000001,3011.6429200000116
2022-03-22,95030,buy,100,1204.203,66.231165,
2022-03-30,81030,buy,100,860.8599999999999,47.3473,
2022-03-30,27300,buy,100,1157.156,63.64358,
2022-03-31,95030,sell,100,1171.827,64.450485,-3302.0504849999975
2022-04-01,16990,buy,400,321.42109999999997,70.712642,
2022-04-01,20380,buy,100,1392.3909999999998,76.58150499999999,
2022-04-07,67270,buy,100,883.8829999999999,48.613564999999994,
2022-04-07,80020,sell,100,1383.615,76.098825,19366.60117500001
2022-04-07,27300,sell,100,1109.889,61.043895,-4787.743895000005
2022-04-07,81030,sell,100,899.1,49.450500000000005,3774.5495000000124
2022-04-08,96250,buy,100,1421.4199999999998,78.17809999999999,
2022-04-11,20380,sell,100,1433.565,78.846075,4038.5539250000206
2022-04-11,16990,sell,400,324.57509999999996,71.406522,1190.1934779999985
2022-04-12,70140,buy,400,344.34399999999994,75.75568,
2022-04-13,70440,buy,100,925.925,50.925875000000005,
2022-04-15,67270,sell,100,940.059,51.703245,5565.896755000004
2022-04-18,96250,sell,100,1478.52,81.3186,5628.681400000037
2022-04-19,57260,buy,100,1499.4979999999998,82.47239,
2022-04-21,70440,sell,100,1017.981,55.988955000000004,9149.611045000003
2022-04-25,57260,sell,100,1312.686,72.19773,-18753.39772999999
2022-04-26,16050,sell,100,1493.505,82.142775,16135.357225000018
2022-04-27,70140,sell,400,364.635,80.2197,8036.180300000022
2022-05-09,80020,buy,100,1383.3819999999998,76.08601,
2022-05-26,38250,buy,300,461.46099999999996,76.141065,
2022-05-30,54230,buy,100,1522.5209999999997,83.738655,
2022-06-01,38250,sell,300,420.579,69.39553500000001,-12333.995534999984
2022-06-02,98310,buy,300,463.46299999999997,76.471395,
2022-06-06,72610,buy,100,1102.1009999999999,60.615555,
2022-06-08,38530,buy,100,1196.195,65.79072500000001,
2022-06-09,38250,buy,200,586.5859999999999,64.52445999999999,
2022-06-10,98310,sell,300,466.533,76.977945,844.022055000015
2022-06-13,98270,buy,200,540.54,59.4594,
2022-06-14,58030,buy,100,805.805,44.319275000000005,
2022-06-14,80020,sell,100,1369.629,75.329595,-1450.6295949999928
2022-06-14,38530,sell,100,1051.947,57.85708499999999,-14482.657085000004
2022-06-16,83850,buy,200,648.6479999999999,71.35127999999999,
2022-06-16,38250,sell,200,608.391,66.92301,4294.076990000012
2022-06-16,72610,sell,100,1124.874,61.86807000000001,2215.431930000014
2022-06-16,54230,sell,100,1557.441,85.659255,3406.34074500003
2022-06-17,98270,sell,200,475.524,52.307640000000006,-13055.507639999994
2022-06-28,72110,buy,300,455.4549999999999,75.15007499999999,
2022-07-01,58030,sell,100,762.237,41.923035,-4398.723034999998
2022-07-07,72110,sell,300,425.574,70.21971,-9034.519709999973
2022-07-12,71480,buy,100,926.9259999999999,50.98093,
2022-07-13,45750,buy,100,831.8309999999999,45.750704999999996,
2022-07-13,73590,buy,100,1417.416,77.95788,
2022-07-14,83850,sell,200,635.364,69.89004,-2726.690039999976
2022-07-19,95030,buy,100,1382.3809999999999,76.03095499999999,
2022-07-21,71480,sell,100,947.052,52.08786,1960.512140000009
2022-07-22,77620,buy,200,585.5849999999999,64.41435,
2022-07-25,73590,sell,100,1380.618,75.93399,-3755.733990000023
2022-07-25,45750,sell,100,830.169,45.659295,-211.85929499999207
2022-07-26,98310,buy,200,499.49899999999997,54.944889999999994,
2022-07-26,58030,buy,100,794.7939999999999,43.71367,
2022-07-27,95030,sell,100,1326.672,72.96696000000001,-5643.866959999983
2022-08-01,98310,buy,100,482.48199999999997,26.53651,
2022-08-02,45750,buy,100,802.8019999999999,44.15411,
2022-08-02,48900,buy,100,1150.149,63.258195,
2022-08-02,98310,sell,300,478.521,78.95596500000002,-4670.655964999992
2022-08-03,61780,buy,100,943.0420999999999,51.8673155,
2022-08-03,45750,sell,100,679.32,37.3626,-12385.562599999997
2022-08-04,47770,buy,200,670.67,73.7737,
2022-08-05,77270,buy,200,573.573,63.09303,
2022-08-08,70140,buy,300,522.5219999999999,86.21612999999999,
2022-08-10,48900,sell,100,1049.949,57.747195000000005,-10077.747194999982
2022-08-12,61780,sell,100,957.5415,52.66478250000001,1397.275217500015
2022-08-15,47770,sell,200,749.25,82.4175,15633.582500000008
2022-08-16,98270,buy,200,600.5999999999999,66.066,
2022-08-16,77620,sell,200,579.42,63.7362,-1296.7361999999928
2022-08-16,77270,sell,200,514.485,56.59335,-11874.193349999992
2022-08-19,58030,sell,100,947.052,52.08786,15173.712140000003
2022-08-24,98270,sell,200,588.411,64.72520999999999,-2502.525209999993
2022-08-24,70140,sell,300,672.327,110.93395500000001,44830.56604500002
2022-08-26,66300,buy,100,1651.6499999999999,90.84075,
2022-08-29,54080,buy,200,546.5459999999999,60.120059999999995,
2022-09-01,70140,buy,200,616.616,67.82776,
2022-09-02,66300,sell,100,1532.466,84.28563,-12002.68563000002
2022-09-05,92740,buy,200,714.7139999999999,78.61854,
2022-09-06,54080,sell,200,586.413,64.50543,7908.894570000015
2022-09-12,70140,sell,200,649.35,71.4285,6475.3715000000075
2022-09-14,92740,sell,200,711.288,78.24168,-763.4416799999861
2022-09-22,72110,buy,200,583.583,64.19413,
2022-09-22,70140,buy,200,640.6399999999999,70.47039999999998,
2022-09-29,72110,sell,200,579.42,63.7362,-896.3362000000022
2022-10-06,85080,buy,200,587.587,64.63457,
2022-10-11,92740,buy,100,782.7819999999999,43.05301,
2022-10-12,70140,sell,200,551.448,60.659279999999995,-17899.05927999998
2022-10-20,71980,buy,100,1397.396,76.85678000000001,
2022-10-20,41800,buy,100,1309.3079999999998,72.01194,
2022-10-21,21570,buy,100,1107.1059999999998,60.890829999999994,
2022-11-01,71980,sell,100,1397.6009999999999,76.868055,-56.368055000007274
2022-11-01,21570,sell,100,1130.868,62.197739999999996,2314.002260000017
2022-11-02,33930,buy,100,1195.194,65.73567,
2022-11-02,71480,buy,100,1116.1149999999998,61.386324999999985,
2022-11-07,80020,buy,100,1401.3999999999999,77.077,
2022-11-08,41800,sell,100,1383.615,76.098825,7354.601175000024
2022-11-09,54080,buy,200,661.661,72.78271,
2022-11-10,58030,buy,100,1036.0349999999999,56.981925,
2022-11-11,33930,sell,100,1169.829,64.34059500000001,-2600.840595000001
2022-11-11,71480,sell,100,1061.937,58.40653499999999,-5476.206534999988
2022-11-15,87040,buy,200,505.50499999999994,55.605549999999994,
2022-11-15,80020,sell,100,1437.0615,79.0383825,3487.1116174999934
2022-11-15,85080,sell,200,623.376,68.57136,7089.2286399999975
2022-11-15,58030,sell,100,1047.951,57.637305000000005,1133.9626950000168
2022-11-16,70470,buy,100,1191.1899999999998,65.51545,
2022-11-16,87040,sell,200,440.559,48.461490000000005,-13037.661489999982
2022-11-22,30500,buy,100,1211.2099999999998,66.61654999999999,
2022-11-24,45750,buy,100,817.8169999999999,44.97993499999999,
2022-11-25,70470,sell,100,1258.74,69.2307,6685.769300000018
2022-11-29,30500,sell,100,1170.828,64.39554000000001,-4102.595539999984
2022-11-30,72110,buy,200,626.626,68.92886,
2022-12-01,91190,buy,100,942.9419999999999,51.86180999999999,
2022-12-01,92740,sell,100,979.02,53.8461,19569.953900000008
2022-12-02,39040,buy,100,1469.4679999999998,80.82074,
2022-12-05,71890,buy,100,826.8259999999999,45.475429999999996,
2022-12-05,39040,sell,100,1231.767,67.74718500000002,-23837.84718499998
2022-12-06,39660,buy,100,1499.4979999999998,82.47239,
2022-12-06,72110,sell,200,590.409,64.94499,-7308.344989999997
2022-12-09,54080,sell,200,729.27,80.2197,13441.580300000007
2022-12-12,58030,buy,100,1111.11,61.11105,
2022-12-14,71890,sell,100,850.149,46.758195,2285.5418050000094
2022-12-19,54080,buy,100,780.7799999999999,42.942899999999995,
2022-12-19,39660,sell,100,1496.502,82.30761,-381.90760999998673
2022-12-21,71840,buy,200,609.6089999999999,67.05699,
2022-12-21,83080,buy,200,720.7199999999999,79.27919999999999,
2022-12-21,45750,sell,100,1369.629,75.329595,55105.87040500001
2022-12-21,58030,sell,100,1039.959,57.197745000000005,-7172.297744999984
2022-12-30,71840,sell,200,572.427,62.96697000000001,-7499.366969999981
2023-01-05,91190,sell,100,872.127,47.966985,-7129.466984999983
2023-01-13,71670,buy,400,336.33599999999996,73.99392,
2023-01-16,58300,buy,200,744.7439999999999,81.92184,
2023-01-19,83370,buy,300,473.47299999999996,78.123045,
2023-01-24,71890,buy,100,1045.0439999999999,57.47742,
2023-01-24,58300,sell,200,722.277,79.45047000000002,-4572.850469999974
2023-01-24,71670,sell,400,325.674,71.64828,-4336.448280000014
2023-01-25,54060,buy,200,669.669,73.66359,
2023-01-25,83080,sell,200,731.268,80.43948,2029.1605200000458
2023-01-26,58090,buy,200,714.7139999999999,78.61854,
2023-01-26,66320,buy,400,376.376,82.80272000000001,
2023-01-27,83370,sell,300,482.517,79.615305,2633.584695000012
2023-01-30,39350,buy,200,625.6249999999999,68.81875,
2023-02-03,71890,sell,100,1027.971,56.538405000000004,-1763.8384049999866
2023-02-03,58090,sell,200,713.286,78.46145999999999,-364.06145999999944
2023-02-06,54060,sell,200,691.308,76.04388,4251.756120000002
2023-02-07,68620,buy,300,529.529,87.372285,
2023-02-08,47080,buy,100,1455.454,80.04997,
2023-02-09,39350,sell,200,759.24,83.5164,26639.483600000025
2023-02-10,77760,buy,400,363.36299999999994,79.93986,
2023-02-10,54080,sell,100,1002.996,55.16478,22166.435220000014
2023-02-15,68620,sell,300,511.488,84.39552,-5496.695519999999
2023-02-15,77760,sell,400,360.639,79.34058,-1168.9405799999731
2023-02-16,71890,buy,100,1113.1119999999999,61.22116,
2023-02-16,66320,sell,400,389.61,85.7142,5207.885800000015
2023-02-16,47080,sell,100,1448.55,79.67025000000001,-770.0702499999996
2023-02-17,71800,buy,300,505.50499999999994,83.40832499999999,
2023-02-20,58300,buy,100,805.805,44.319275000000005,
2023-02-21,54080,buy,100,1074.0729999999999,59.074014999999996,
2023-02-22,34020,buy,100,823.5227,45.29374850000001,
2023-02-27,71840,buy,200,648.6479999999999,71.35127999999999,
2023-02-28,72980,buy,100,1298.2969999999998,71.406335,
2023-03-01,54230,buy,100,1511.5099999999998,83.13304999999998,
2023-03-01,72980,sell,100,1175.823,64.670265,-12312.070264999971
2023-03-03,34020,sell,100,792.6066,43.593363,-3135.203363000003
2023-03-07,71840,sell,200,680.319,74.83509,6259.36491000001
2023-03-13,71890,sell,100,1084.914,59.67027,-2879.4702699999866
2023-03-13,58300,sell,100,788.211,43.351605000000006,-1802.7516049999938
2023-03-14,54080,sell,100,1030.968,56.70324000000001,-4367.203239999979
2023-03-14,71800,sell,300,482.517,79.615305,-6976.015304999966
2023-03-15,54230,sell,100,1470.528,80.87904,-4179.079039999974
2023-03-28,43820,buy,100,1442.4409999999998,79.334255,
2023-03-30,78670,buy,100,1452.4509999999998,79.88480499999999,
2023-03-31,77760,buy,200,517.5169999999999,56.92687,
2023-04-05,43820,sell,100,1429.569,78.626295,-1365.8262949999844
2023-04-06,72710,buy,100,1117.116,61.44138000000001,
2023-04-07,78670,sell,100,1402.596,77.14278,-5062.642779999979
2023-04-11,77760,sell,200,547.452,60.21972,5926.780280000012
2023-04-12,39890,buy,300,492.49199999999996,81.26118,
2023-04-14,43880,buy,100,1436.435,79.00392500000001,
2023-04-17,67750,buy,400,304.304,66.94688,
2023-04-17,72710,sell,100,1084.914,59.67027,-3279.87027
2023-04-18,66320,buy,300,390.38999999999993,64.41435,
2023-04-18,43880,sell,100,1235.763,67.966965,-20135.166965000004
2023-04-18,39890,sell,300,448.551,74.010915,-13256.310914999976
2023-04-19,52460,buy,100,1145.1439999999998,62.98291999999999,
2023-04-19,72610,buy,100,1210.2089999999998,66.561495,
2023-04-21,71890,buy,100,1129.128,62.102039999999995,
2023-04-21,67750,sell,400,243.756,53.62632,-24272.82631999999
2023-04-24,52460,sell,100,997.002,54.83511,-14869.035109999983
2023-04-26,66320,sell,300,381.618,62.96697,-2694.5669699999803
2023-04-27,93630,buy,300,465.465,76.801725,
2023-04-27,72610,sell,100,1153.845,63.46147500000001,-5699.861474999981
2023-05-02,71890,sell,100,1132.866,62.30763000000001,311.4923700000056
2023-05-09,39890,buy,200,528.5279999999999,58.13807999999999,
2023-05-10,54060,buy,100,1076.0749999999998,59.184124999999995,
2023-05-10,63340,buy,200,560.56,61.66159999999999,
2023-05-12,18020,buy,100,1060.059,58.303245,
2023-05-16,93630,sell,300,416.583,68.73619500000001,-14733.336194999983
2023-05-16,39890,sell,200,561.438,61.758179999999996,6520.241820000017
2023-05-16,63340,sell,200,514.485,56.59335,-9271.593349999985
2023-05-18,70030,buy,200,504.50399999999996,55.495439999999995,
2023-05-22,31330,buy,200,645.645,71.02095,
2023-05-22,18020,sell,100,1146.852,63.07686000000001,8616.223140000013
2023-05-23,54060,sell,100,1092.906,60.10983,1622.990170000013
2023-05-24,31330,sell,200,620.379,68.24169,-5121.441689999992
2023-05-25,38630,buy,100,1208.2069999999999,66.45138499999999,
2023-05-30,70030,sell,200,482.517,53.07687,-4450.476869999993
2023-05-31,54060,buy,100,1130.129,62.157095,
2023-06-02,36790,buy,200,674.674,74.21414,
2023-06-02,50760,buy,100,1293.292,71.13106,
2023-06-02,38630,sell,100,1117.881,61.483455000000006,-9094.08345499998
2023-06-06,95050,buy,100,732.1313999999999,40.26722699999999,
2023-06-06,44480,buy,100,1317.3159999999998,72.45237999999999,
2023-06-07,66320,buy,200,493.49299999999994,54.28423,
2023-06-09,44480,sell,100,1228.77,67.58235,-8922.182349999983
2023-06-12,46760,buy,100,1372.8714999999997,75.50793249999998,
2023-06-12,50760,sell,100,1323.1755,72.77465250000002,2915.575347500014
2023-06-13,54060,sell,100,1224.2745,67.3350975,9347.214902500009
2023-06-14,95050,sell,100,796.203,43.79116500000001,6363.368835000011
2023-06-15,70140,buy,200,601.6009999999999,66.17611,
2023-06-15,64730,buy,100,1306.3049999999998,71.846775,
2023-06-16,65780,buy,400,302.30199999999996,66.50644,
2023-06-19,36790,sell,200,755.244,83.07684000000002,16030.923160000011
2023-06-20,70140,sell,200,553.446,60.87906000000001,-9691.87905999997
2023-06-23,64730,sell,100,1299.699,71.483445,-732.0834449999767
2023-06-26,54060,buy,100,1293.292,71.13106,
2023-06-26,39890,buy,100,757.757,41.676635,
