date,code,side,shares,price,commission,realized_pnl
2021-02-10,67790,sell,100,695.304,38.24172,-3781.0417199999997
2021-02-10,67270,sell,100,893.106,49.120830000000005,-5232.920829999985
2021-02-12,23420,buy,100,715.7149999999999,39.364324999999994,
2021-02-19,69070,buy,100,886.8859999999999,48.778729999999996,
2021-02-19,72610,sell,100,863.136,47.47248,-2022.072479999998
2021-02-22,86980,sell,100,976.023,53.681265,36587.71873500001
2021-02-22,23420,sell,100,648.351,35.659305,-6772.059304999981
2021-02-24,33870,buy,100,843.843,46.411365,
2021-03-01,86040,buy,100,622.8222,34.255221,
2021-03-02,69070,sell,100,982.017,54.01093500000001,9459.08906500001
2021-03-03,33870,sell,100,776.223,42.692265,-6804.6922650000115
2021-03-04,63660,buy,100,520.52,28.628600000000002,
2021-03-05,20380,buy,100,485.48499999999996,26.701674999999998,
2021-03-11,63660,sell,100,460.539,25.329645000000003,-6023.429644999999
2021-03-11,20380,sell,100,504.495,27.747225,1873.2527750000104
2021-03-15,83310,buy,100,748.7479999999999,41.18114,
2021-03-19,23980,buy,100,923.9229999999999,50.815765,
2021-03-19,64400,buy,100,908.9079999999999,49.98994,
2021-03-22,87950,buy,100,1520.5189999999998,83.62854499999999,
2021-03-24,70040,buy,100,878.8779999999999,48.33828999999999,
2021-03-25,83310,sell,100,726.273,39.945015000000005,-2287.4450149999907
2021-03-26,45120,buy,200,463.46299999999997,50.98093,
2021-03-26,63300,buy,100,689.689,37.932895,
2021-03-29,83060,buy,100,638.8382,35.136101000000004,
2021-03-29,23980,sell,100,921.078,50.659290000000006,-335.15928999999136
2021-03-29,64400,sell,100,882.117,48.516435,-2727.616434999994
2021-03-30,85930,buy,100,660.66,36.3363,
2021-03-30,86040,sell,100,602.397,33.131835,-2075.6518349999906
2021-03-30,87950,sell,100,1422.576,78.24168,-9872.541679999951
2021-04-02,45120,sell,200,412.587,45.38457,-10220.584569999995
2021-04-05,70040,sell,100,869.13,47.802150000000005,-1022.6021499999933
2021-04-07,85930,sell,100,632.367,34.780185,-2864.0801850000007
2021-04-07,83060,sell,100,595.9035,32.7746925,-4326.244692500002
2021-04-14,64720,buy,200,342.342,37.65762,
2021-04-15,49020,buy,100,624.6239999999999,34.35432,
2021-04-15,63300,sell,100,723.276,39.780179999999994,3318.9198199999987
2021-04-19,68390,buy,100,923.9229999999999,50.815765,
2021-04-22,64720,sell,200,327.672,36.04392000000001,-2970.043919999992
2021-04-23,49020,sell,100,581.418,31.977990000000002,-4352.577989999991
2021-05-12,20380,buy,200,522.5219999999999,57.47742,
2021-05-24,20380,sell,200,493.506,54.28566,-5857.485659999992
2021-05-27,86010,buy,100,634.4337999999999,34.893859,
2021-05-31,86160,buy,200,419.4189999999999,46.136089999999996,
2021-06-07,39410,buy,100,968.9679999999998,53.29324,
2021-06-08,68390,sell,100,916.083,50.384565,-834.3845649999918
2021-06-08,86160,sell,200,409.59,45.0549,-2010.8548999999903
2021-06-10,85080,buy,200,407.407,44.81477,
2021-06-11,46510,buy,200,374.37399999999997,41.18114,
2021-06-11,30530,buy,200,460.4599999999999,50.6506,
2021-06-14,39410,sell,100,939.06,51.648300000000006,-3042.44829999999
2021-06-18,72610,buy,100,1000.9999999999999,55.05499999999999,
2021-06-18,85080,sell,200,391.608,43.07688,-3202.8768799999957
2021-06-21,30530,sell,200,480.519,52.85709000000001,3958.9429100000166
2021-06-21,86010,sell,100,610.2891,33.5659005,-2448.0359004999946
2021-06-22,20380,buy,100,619.6189999999999,34.079045,
2021-06-23,46510,sell,200,389.61,42.8571,3004.342900000009
2021-07-01,72610,sell,100,1051.947,57.85708499999999,5036.842915000001
2021-07-02,33770,buy,100,743.7429999999999,40.905865,
2021-07-02,33870,buy,100,961.9609999999999,52.907855,
2021-07-08,33870,sell,100,956.043,52.582365,-644.3823649999892
2021-07-08,20380,sell,100,610.389,33.571395,-956.5713949999905
2021-07-15,33770,sell,100,1082.916,59.56038,33857.73962
2021-07-28,58030,buy,100,557.5569999999999,30.665634999999995,
2021-08-02,80020,buy,100,932.7317999999999,51.300249,
2021-08-05,80020,sell,100,928.2708,51.054894000000004,-497.1548939999899
2021-08-05,58030,sell,100,553.446,30.439530000000005,-441.5395299999876
2021-08-06,70040,buy,100,840.8399999999999,46.246199999999995,
2021-08-12,82560,buy,200,444.44399999999996,48.888839999999995,
2021-08-16,75990,buy,200,952.9519999999999,104.82471999999999,
2021-08-17,70040,sell,100,823.176,45.274680000000004,-1811.674679999976
2021-08-19,82560,sell,200,505.49399999999997,55.60433999999999,12154.395660000002
2021-08-24,75990,sell,200,965.034,106.15374,2310.246260000044
2021-09-13,91270,buy,100,2144.142,117.92781,
2021-09-14,36750,buy,200,928.9279999999999,102.18208,
2021-09-15,75990,buy,200,1023.0219999999999,112.53242,
2021-09-24,36750,sell,200,850.149,93.51639,-15849.316389999978
2021-09-27,75990,sell,200,1039.959,114.39549000000001,3273.004510000025
2021-10-01,91270,sell,100,2279.718,125.38449,13432.215510000002
2021-10-22,47140,buy,100,486.48599999999993,26.756729999999997,
2021-11-01,47140,sell,100,475.524,26.153820000000003,-1122.3538199999932
2021-12-20,83580,buy,200,504.50399999999996,55.495439999999995,
2021-12-21,16050,buy,100,985.9849999999999,54.229175,
2021-12-29,66580,buy,200,532.5319999999999,58.57851999999999,
2022-01-07,66580,sell,200,462.537,50.87907,-14049.87906999999
2022-01-11,68810,buy,100,748.7479999999999,41.18114,
2022-01-19,72540,buy,100,986.9859999999999,54.28423,
2022-01-20,68810,sell,100,657.342,36.15381,-9176.753809999995
2022-01-21,83580,sell,200,477.522,52.52742,-5448.9274199999945
2022-01-24,16050,sell,100,1064.934,58.57137,7836.328630000007
2022-01-24,72540,sell,100,880.119,48.40654500000001,-10735.106544999984
2022-02-04,83080,buy,200,522.1216,57.433376,
2022-02-08,83060,buy,100,744.0432999999998,40.92238149999999,
2022-02-09,83580,buy,200,503.50299999999993,55.385329999999996,
2022-02-16,61780,buy,100,987.8868999999999,54.3337795,
2022-02-16,83580,sell,200,455.544,50.109840000000005,-9641.909839999988
2022-02-21,84180,buy,100,729.7289999999999,40.135095,
2022-02-28,84180,sell,100,698.301,38.406555000000004,-3181.2065549999884
2022-02-28,83060,sell,100,692.6066999999999,38.093368500000004,-5181.753368499989
2022-02-28,83080,sell,200,509.49,56.0439,-2582.363899999987
2022-03-07,61780,sell,100,927.072,50.98896,-6132.478959999985
2022-04-01,16990,buy,300,321.42109999999997,53.0344815,
2022-04-07,67270,buy,100,883.8829999999999,48.613564999999994,
2022-04-11,16990,sell,300,324.57509999999996,53.5548915,892.645108499999
2022-04-12,70140,buy,200,344.34399999999994,37.87784,
2022-04-13,70440,buy,100,925.925,50.925875000000005,
2022-04-15,67270,sell,100,940.059,51.703245,5565.896755000004
2022-04-21,70440,sell,100,1017.981,55.988955000000004,9149.611045000003
2022-04-27,70140,sell,200,364.635,40.10985,4018.090150000011
2022-05-26,38250,buy,200,461.46099999999996,50.76071,
2022-06-01,38250,sell,200,420.579,46.263690000000004,-8222.663690000001
2022-06-02,98310,buy,200,463.46299999999997,50.98093,
2022-06-09,38250,buy,100,586.5859999999999,32.262229999999995,
2022-06-10,98310,sell,200,466.533,51.318630000000006,562.68137000001
2022-06-13,98270,buy,100,540.54,29.7297,
2022-06-14,58030,buy,100,805.805,44.319275000000005,
2022-06-16,83850,buy,100,648.6479999999999,35.675639999999994,
2022-06-16,38250,sell,100,608.391,33.461505,2147.038495000006
2022-06-17,98270,sell,100,475.524,26.153820000000003,-6527.753819999997
2022-06-28,72110,buy,200,455.4549999999999,50.100049999999996,
2022-07-01,58030,sell,100,762.237,41.923035,-4398.723034999998
2022-07-07,72110,sell,200,425.574,46.813140000000004,-6023.013139999983
2022-07-12,71480,buy,100,926.9259999999999,50.98093,
2022-07-13,45750,buy,100,831.8309999999999,45.750704999999996,
2022-07-14,83850,sell,100,635.364,34.94502,-1363.345019999988
2022-07-21,71480,sell,100,947.052,52.08786,1960.512140000009
2022-07-22,77620,buy,100,585.5849999999999,32.207175,
2022-07-25,45750,sell,100,830.169,45.659295,-211.85929499999207
2022-07-26,98310,buy,200,499.49899999999997,54.944889999999994,
2022-07-26,58030,buy,100,794.7939999999999,43.71367,
2022-08-02,45750,buy,100,802.8019999999999,44.15411,
2022-08-03,98310,sell,200,472.527,51.97797,-5446.377969999996
2022-08-03,45750,sell,100,679.32,37.3626,-12385.562599999997
2022-08-16,98270,buy,100,600.5999999999999,33.033,
2022-08-16,77620,sell,100,579.42,31.8681,-648.3680999999964
2022-08-19,58030,sell,100,947.052,52.08786,15173.712140000003
2022-08-24,98270,sell,100,588.411,32.362604999999995,-1251.2626049999965
2022-08-26,23450,buy,100,628.6279999999999,34.57454,
2022-08-29,54080,buy,100,546.5459999999999,30.060029999999998,
2022-08-31,70140,buy,100,630.6299999999999,34.68464999999999,
2022-09-05,23450,sell,100,613.386,33.73623,-1557.9362299999962
